actual_cost,ccg,date,items,quantity,row_id,row_name,setting
1947.78,14L,2016-01-01,486,21473,P84041,CORNERSTONE FAMILY PRACTICE,4
2068.86,14L,2016-01-01,393,18004,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
2595.83,14L,2016-01-01,509,22341,P84043,CORNISHWAY GROUP PRACTICE,4
1738.04,14L,2016-01-01,351,13933,P84045,THE PARK MEDICAL CENTRE,4
2574.33,14L,2016-01-01,445,19675,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1010.41,14L,2016-01-01,321,13716,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1547.26,14L,2016-01-01,402,13951,P84048,TREGENNA GROUP PRACTICE,4
3803.02,14L,2016-01-01,822,32901,P84049,THE AVENUE MEDICAL CENTRE,4
1998.48,14L,2016-01-01,361,17923,P84050,MOUNT ROAD SURGERY,4
1019.1,14L,2016-01-01,268,10179,P84051,EASTLANDS MEDICAL CENTRE,4
1207.57,14L,2016-01-01,292,11659,P84052,WEST GORTON MEDICAL PRACTICE,4
1112.38,14L,2016-01-01,213,8775,P84053,ASHCROFT SURGERY,4
1833.06,14L,2016-01-01,439,17448,P84054,WHITLEY ROAD MEDICAL CENTRE,4
1040.25,14L,2016-01-01,198,9245,P84055,MERSEYBANK SURGERY,4
908.36,14L,2016-01-01,217,9755,P84056,PRINCESS ROAD SURGERY,4
1793.21,14L,2016-01-01,377,18207,P84059,LIME SQUARE MEDICAL CENTRE,4
1659.55,14L,2016-01-01,251,10592,P84061,BROOKLANDS MEDICAL PRACTICE,4
540.9,14L,2016-01-01,127,4322,P84062,BROOKDALE SURGERY,4
864.04,14L,2016-01-01,193,7450,P84064,NEW ISLINGTON MEDICAL CENTRE,4
1118.0,14L,2016-01-01,190,10462,P84065,THE SINGH MEDICAL PRACTICE,4
1042.47,14L,2016-01-01,250,8837,P84066,DAVID MEDICAL CENTRE,4
1751.33,14L,2016-01-01,402,16122,P84067,HAZELDENE MEDICAL CENTRE,4
2556.65,14L,2016-01-01,385,17089,P84068,CHORLTON FAMILY PRACTICE,4
1258.02,14L,2016-01-01,314,14938,P84070,NEWTON HEATH MEDICAL CENTRE,4
713.73,14L,2016-01-01,197,6079,P84071,WILBRAHAM SURGERY,4
2693.02,14L,2016-01-01,532,25792,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2898.39,14L,2016-01-01,457,23477,P84074,WELLFIELD MEDICAL CENTRE,4
199.86,14L,2016-01-01,77,3304,P84605,FERNCLOUGH SURGERY,4
1340.52,14L,2016-01-01,251,11495,P84611,"DR CHIU, KOH AND GAN",4
942.89,14L,2016-01-01,232,12222,P84616,MANCHESTER MEDICAL,4
84.57,14L,2016-01-01,37,1738,P84623,ALEESHAN MEDICAL CENTRE,4
736.57,14L,2016-01-01,221,7534,P84626,WILMSLOW ROAD SURGERY,4
2049.54,14L,2016-01-01,303,12367,P84630,THE ARCH MEDICAL PRACTICE,4
659.87,14L,2016-01-01,124,4770,P84631,ARTANE MEDICAL CENTRE,4
505.53,14L,2016-01-01,111,4701,P84635,THE WHITSWOOD PRACTICE,4
814.67,14L,2016-01-01,166,6633,P84637,DR KHAN'S PRACTICE,4
318.85,14L,2016-01-01,77,3667,P84639,FALLOWFIELD MEDICAL CENTRE,4
1186.49,14L,2016-01-01,120,7472,P84640,QUEENS MEDICAL CENTRE,4
875.37,14L,2016-01-01,232,11714,P84644,PARKSIDE SURGERY,4
1883.15,14L,2016-01-01,328,14232,P84645,PARK VIEW MEDICAL CENTRE,4
911.51,14L,2016-01-01,188,7798,P84650,THE ALEXANDRA PRACTICE,4
581.77,14L,2016-01-01,193,8132,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1903.83,14L,2016-01-01,302,15344,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
1300.78,14L,2016-01-01,217,7929,P84663,THE NEVILLE FAMILY CENTRE,4
254.77,14L,2016-01-01,99,2769,P84665,AL-SHIFA MEDICAL CENTRE,4
1032.09,14L,2016-01-01,305,11663,P84669,CORNBROOK MEDICAL PRACTICE,4
988.13,14L,2016-01-01,172,6886,P84672,WOODLANDS MEDICAL PRACTICE,4
2042.98,14L,2016-01-01,384,14211,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
757.06,14L,2016-01-01,168,8480,P84676,OSWALD ROAD MEDICAL PRACTICE,4
2854.89,14L,2016-01-01,650,27854,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
230.06,14L,2016-01-01,61,2692,P84679,WILLOWBANK SURGERY,4
454.76,14L,2016-01-01,109,4011,P84682,BURNAGE HEALTHCARE PRACTICE,4
821.74,14L,2016-01-01,158,6475,P84683,THE DOC'S SURGERY,4
844.95,14L,2016-01-01,136,5784,P84684,JOLLY MEDICAL CENTRE,4
604.49,14L,2016-01-01,177,9818,P84689,LONGSIGHT MEDICAL PRACTICE,4
732.85,14L,2016-01-01,204,6823,P84690,DAM HEAD MEDICAL CENTRE,4
2155.63,14L,2016-01-01,583,21344,Y00707,PCEC,1
16.91,14L,2016-01-01,8,160,Y01249,BUCCLEUCH LODGE ICF,0
705.35,14L,2016-01-01,148,7253,Y01695,MP VICTORIA MILL,4
25.35,14L,2016-01-01,9,155,Y02210,INTERMEDIATE CARE,9
101.44,14L,2016-01-01,22,424,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
739.64,14L,2016-01-01,168,8188,Y02325,CHARLESTOWN MD,4
764.42,14L,2016-01-01,47,7186,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
1260.74,14L,2016-01-01,211,13817,Y02520,SIMPSON MEDICAL PRACTICE,4
3217.37,14L,2016-01-01,663,39380,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
1639.61,14L,2016-01-01,335,14986,Y02849,CITY HEALTH CENTRE,4
2386.42,14L,2016-01-01,487,26483,Y02890,HAWTHORN MC,4
1125.94,14L,2016-01-01,191,11964,Y02960,NEW BANK HEALTH,4
7.5,14L,2016-01-01,5,66,Y03328,TURNING POINT SMITHFIELD SERVICE,9
19.79,14L,2016-01-01,5,90,Y04084,PAHNT COMMUNITY SERVICES,9
236.85,14L,2016-01-01,7,1300,Y04085,MFT CHILDRENS COMMUNITY SERVICES,9
39.79,14L,2016-01-01,9,425,Y04086,MFT ADULT COMMUNITY SERVICES,9
19.39,14L,2016-01-01,6,72,Y04380,CRISIS RESPONSE TEAM,9
1211.32,14L,2016-01-01,356,13473,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
53.82,14L,2016-01-01,7,305,Y04584,INTERMEDIATE CARE (THE PEELE),0
951.63,14L,2016-01-01,275,11710,Y04605,SMGPF,9
339.57,14L,2016-01-01,89,4262,Y04983,NORTHERN HEALTH HUB 1,0
163.27,14L,2016-01-01,43,2300,Y05061,NORTHERN HEALTH GPPO HUB 3,0
110.2,14L,2016-01-01,23,1140,Y05071,NORTHERN HEALTH GPPO HUB 2,0
53.56,14L,2016-01-01,17,751,Y05072,NORTHERN HEALTH GPPO HUB 4,0
967.27,14L,2016-01-01,193,12449,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
2819.6,14L,2016-02-01,448,23869,P84004,FIVE OAKS FAMILIY PRACTICE,4
1031.81,14L,2016-02-01,198,9370,P84005,THE VALLANCE CENTRE,4
1999.48,14L,2016-02-01,292,16145,P84009,AILSA CRAIG MEDICAL CENTRE,4
1577.19,14L,2016-02-01,388,19748,P84010,THE BORCHARDT MEDICAL CENTRE,4
3058.84,14L,2016-02-01,646,31156,P84012,NORTHENDEN GROUP PRACTICE,4
1240.36,14L,2016-02-01,294,12241,P84014,RK MEDICAL PRACTICE,4
1625.36,14L,2016-02-01,344,18567,P84016,LEVENSHULME MEDICAL PRACTICE,4
1956.13,14L,2016-02-01,418,18205,P84017,LADYBARN GROUP PRACTICE,4
1117.94,14L,2016-02-01,208,7846,P84018,MAULDETH MEDICAL CENTRE,4
3987.22,14L,2016-02-01,681,29300,P84019,VALENTINE MEDICAL CENTRE,4
2311.05,14L,2016-02-01,522,22485,P84020,PEEL HALL MEDICAL CENTRE,4
2074.45,14L,2016-02-01,528,23435,P84021,THE MAPLES MEDICAL CENTRE,4
1875.95,14L,2016-02-01,338,15525,P84022,KINGSWAY MEDICAL PRACTICE,4
1215.81,14L,2016-02-01,286,13967,P84023,SURREY LODGE PRACTICE,4
2614.32,14L,2016-02-01,643,26381,P84024,BOWLAND MEDICAL PRACTICE,4
1555.85,14L,2016-02-01,355,14162,P84025,ST GEORGE'S MEDICAL CENTRE,4
993.36,14L,2016-02-01,248,13194,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1122.48,14L,2016-02-01,251,13464,P84027,WEST POINT MEDICAL CENTRE,4
2108.1,14L,2016-02-01,649,25022,P84028,GORTON MEDICAL CENTRE,4
3906.75,14L,2016-02-01,855,44513,P84029,BENCHILL MEDICAL PRACTICE,4
4676.53,14L,2016-02-01,718,38725,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1997.92,14L,2016-02-01,409,20154,P84032,DRS HANIF & BANNURU,4
1400.06,14L,2016-02-01,260,10120,P84033,BEACON MEDICAL CENTRE,4
1942.31,14L,2016-02-01,491,22200,P84034,BARLOW MEDICAL CENTRE,4
2594.57,14L,2016-02-01,679,26694,P84035,BODEY MEDICAL CENTRE,4
843.08,14L,2016-02-01,302,13572,P84037,DR CUNNINGHAM & PARTNERS,4
1793.01,14L,2016-02-01,320,17136,P84038,ASHVILLE SURGERY,4
1293.57,14L,2016-02-01,243,10686,P84039,THE RANGE MEDICAL CENTRE,4
1344.08,14L,2016-02-01,307,11946,P84040,CONRAN MEDICAL CENTRE,4
2003.5,14L,2016-02-01,459,24423,P84041,CORNERSTONE FAMILY PRACTICE,4
1834.51,14L,2016-02-01,394,17533,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
2295.28,14L,2016-02-01,562,28631,P84043,CORNISHWAY GROUP PRACTICE,4
2010.51,14L,2016-02-01,321,11968,P84045,THE PARK MEDICAL CENTRE,4
2500.82,14L,2016-02-01,417,20538,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
997.05,14L,2016-02-01,308,13052,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1528.09,14L,2016-02-01,444,15637,P84048,TREGENNA GROUP PRACTICE,4
4715.59,14L,2016-02-01,937,43787,P84049,THE AVENUE MEDICAL CENTRE,4
1546.7,14L,2016-02-01,331,16730,P84050,MOUNT ROAD SURGERY,4
1355.25,14L,2016-02-01,286,11877,P84051,EASTLANDS MEDICAL CENTRE,4
1208.62,14L,2016-02-01,304,14355,P84052,WEST GORTON MEDICAL PRACTICE,4
1198.07,14L,2016-02-01,192,10666,P84053,ASHCROFT SURGERY,4
1478.82,14L,2016-02-01,441,16090,P84054,WHITLEY ROAD MEDICAL CENTRE,4
794.78,14L,2016-02-01,176,7571,P84055,MERSEYBANK SURGERY,4
777.77,14L,2016-02-01,204,9811,P84056,PRINCESS ROAD SURGERY,4
2125.12,14L,2016-02-01,443,19197,P84059,LIME SQUARE MEDICAL CENTRE,4
1542.03,14L,2016-02-01,249,12334,P84061,BROOKLANDS MEDICAL PRACTICE,4
544.11,14L,2016-02-01,116,4687,P84062,BROOKDALE SURGERY,4
750.27,14L,2016-02-01,168,6339,P84064,NEW ISLINGTON MEDICAL CENTRE,4
745.8,14L,2016-02-01,188,8711,P84065,THE SINGH MEDICAL PRACTICE,4
1179.81,14L,2016-02-01,242,9724,P84066,DAVID MEDICAL CENTRE,4
2320.85,14L,2016-02-01,400,18529,P84067,HAZELDENE MEDICAL CENTRE,4
1936.01,14L,2016-02-01,340,16909,P84068,CHORLTON FAMILY PRACTICE,4
959.86,14L,2016-02-01,306,14680,P84070,NEWTON HEATH MEDICAL CENTRE,4
893.08,14L,2016-02-01,211,7527,P84071,WILBRAHAM SURGERY,4
2372.77,14L,2016-02-01,530,26637,P84072,THE ROBERT DARBISHIRE PRACTICE,4
4294.73,14L,2016-02-01,408,21972,P84074,WELLFIELD MEDICAL CENTRE,4
257.19,14L,2016-02-01,81,3319,P84605,FERNCLOUGH SURGERY,4
961.1,14L,2016-02-01,246,11371,P84611,"DR CHIU, KOH AND GAN",4
1286.96,14L,2016-02-01,246,13147,P84616,MANCHESTER MEDICAL,4
51.74,14L,2016-02-01,33,871,P84623,ALEESHAN MEDICAL CENTRE,4
1039.61,14L,2016-02-01,257,10253,P84626,WILMSLOW ROAD SURGERY,4
2013.59,14L,2016-02-01,328,14086,P84630,THE ARCH MEDICAL PRACTICE,4
882.5,14L,2016-02-01,139,6178,P84631,ARTANE MEDICAL CENTRE,4
502.17,14L,2016-02-01,124,5775,P84635,THE WHITSWOOD PRACTICE,4
871.42,14L,2016-02-01,145,6297,P84637,DR KHAN'S PRACTICE,4
231.27,14L,2016-02-01,64,2931,P84639,FALLOWFIELD MEDICAL CENTRE,4
927.23,14L,2016-02-01,114,6485,P84640,QUEENS MEDICAL CENTRE,4
1118.94,14L,2016-02-01,224,12718,P84644,PARKSIDE SURGERY,4
1585.35,14L,2016-02-01,338,15665,P84645,PARK VIEW MEDICAL CENTRE,4
1105.47,14L,2016-02-01,227,10784,P84650,THE ALEXANDRA PRACTICE,4
822.97,14L,2016-02-01,200,10229,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
2097.38,14L,2016-02-01,280,15913,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
2065.26,14L,2016-02-01,241,9426,P84663,THE NEVILLE FAMILY CENTRE,4
173.8,14L,2016-02-01,92,2989,P84665,AL-SHIFA MEDICAL CENTRE,4
1477.09,14L,2016-02-01,320,13968,P84669,CORNBROOK MEDICAL PRACTICE,4
766.61,14L,2016-02-01,164,6893,P84672,WOODLANDS MEDICAL PRACTICE,4
2129.28,14L,2016-02-01,409,14733,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
579.46,14L,2016-02-01,159,10812,P84676,OSWALD ROAD MEDICAL PRACTICE,4
3101.31,14L,2016-02-01,711,35161,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
275.3,14L,2016-02-01,76,3150,P84679,WILLOWBANK SURGERY,4
410.3,14L,2016-02-01,106,4455,P84682,BURNAGE HEALTHCARE PRACTICE,4
1098.29,14L,2016-02-01,151,6822,P84683,THE DOC'S SURGERY,4
667.53,14L,2016-02-01,118,5015,P84684,JOLLY MEDICAL CENTRE,4
603.42,14L,2016-02-01,165,11099,P84689,LONGSIGHT MEDICAL PRACTICE,4
518.19,14L,2016-02-01,193,6426,P84690,DAM HEAD MEDICAL CENTRE,4
2.19,14L,2016-02-01,1,40,P84696,COMMUNITY PAEDIATRICIANS,9
2818.09,14L,2016-02-01,730,29888,Y00707,PCEC,1
38.15,14L,2016-02-01,14,297,Y01249,BUCCLEUCH LODGE ICF,0
843.3,14L,2016-02-01,159,7987,Y01695,MP VICTORIA MILL,4
84.67,14L,2016-02-01,17,652,Y02210,INTERMEDIATE CARE,9
82.04,14L,2016-02-01,22,281,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
536.14,14L,2016-02-01,124,6776,Y02325,CHARLESTOWN MD,4
1078.21,14L,2016-02-01,48,6131,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
1347.83,14L,2016-02-01,219,14185,Y02520,SIMPSON MEDICAL PRACTICE,4
3958.07,14L,2016-02-01,677,47378,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
1200.72,14L,2016-02-01,302,12130,Y02849,CITY HEALTH CENTRE,4
2995.76,14L,2016-02-01,605,31732,Y02890,HAWTHORN MC,4
837.88,14L,2016-02-01,186,10547,Y02960,NEW BANK HEALTH,4
0.69,14L,2016-02-01,1,16,Y03328,TURNING POINT SMITHFIELD SERVICE,9
99.32,14L,2016-02-01,6,567,Y04084,PAHNT COMMUNITY SERVICES,9
71.88,14L,2016-02-01,4,700,Y04085,MFT CHILDRENS COMMUNITY SERVICES,9
33.99,14L,2016-02-01,17,743,Y04086,MFT ADULT COMMUNITY SERVICES,9
8.49,14L,2016-02-01,6,71,Y04380,CRISIS RESPONSE TEAM,9
1128.14,14L,2016-02-01,394,16777,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
123.03,14L,2016-02-01,9,523,Y04584,INTERMEDIATE CARE (THE PEELE),0
981.98,14L,2016-02-01,295,13391,Y04605,SMGPF,9
406.97,14L,2016-02-01,80,5646,Y04983,NORTHERN HEALTH HUB 1,0
77.74,14L,2016-02-01,37,1705,Y05061,NORTHERN HEALTH GPPO HUB 3,0
75.01,14L,2016-02-01,21,1388,Y05071,NORTHERN HEALTH GPPO HUB 2,0
17.51,14L,2016-02-01,8,250,Y05072,NORTHERN HEALTH GPPO HUB 4,0
557.37,14L,2016-02-01,141,9363,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
2509.95,14L,2016-03-01,426,19493,P84004,FIVE OAKS FAMILIY PRACTICE,4
900.67,14L,2016-03-01,224,9107,P84005,THE VALLANCE CENTRE,4
2000.18,14L,2016-03-01,339,21029,P84009,AILSA CRAIG MEDICAL CENTRE,4
2021.29,14L,2016-03-01,418,22364,P84010,THE BORCHARDT MEDICAL CENTRE,4
4527.08,14L,2016-03-01,735,37737,P84012,NORTHENDEN GROUP PRACTICE,4
1235.67,14L,2016-03-01,351,13189,P84014,RK MEDICAL PRACTICE,4
2128.71,14L,2016-03-01,475,25553,P84016,LEVENSHULME MEDICAL PRACTICE,4
1914.96,14L,2016-03-01,458,20289,P84017,LADYBARN GROUP PRACTICE,4
1062.96,14L,2016-03-01,217,8656,P84018,MAULDETH MEDICAL CENTRE,4
3703.43,14L,2016-03-01,752,34762,P84019,VALENTINE MEDICAL CENTRE,4
3027.45,14L,2016-03-01,554,25532,P84020,PEEL HALL MEDICAL CENTRE,4
2258.53,14L,2016-03-01,583,29630,P84021,THE MAPLES MEDICAL CENTRE,4
1216.41,14L,2016-03-01,310,15829,P84022,KINGSWAY MEDICAL PRACTICE,4
1421.73,14L,2016-03-01,259,11935,P84023,SURREY LODGE PRACTICE,4
3840.9,14L,2016-03-01,694,32193,P84024,BOWLAND MEDICAL PRACTICE,4
1683.75,14L,2016-03-01,387,17426,P84025,ST GEORGE'S MEDICAL CENTRE,4
1053.15,14L,2016-03-01,228,12723,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1464.15,14L,2016-03-01,268,12228,P84027,WEST POINT MEDICAL CENTRE,4
2554.92,14L,2016-03-01,712,29687,P84028,GORTON MEDICAL CENTRE,4
4263.08,14L,2016-03-01,913,48877,P84029,BENCHILL MEDICAL PRACTICE,4
5672.2,14L,2016-03-01,728,41432,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1790.48,14L,2016-03-01,443,21473,P84032,DRS HANIF & BANNURU,4
1584.11,14L,2016-03-01,362,14690,P84033,BEACON MEDICAL CENTRE,4
3650.56,14L,2016-03-01,534,25683,P84034,BARLOW MEDICAL CENTRE,4
2858.75,14L,2016-03-01,737,29943,P84035,BODEY MEDICAL CENTRE,4
2361.22,14L,2016-03-01,373,19476,P84037,DR CUNNINGHAM & PARTNERS,4
1985.3,14L,2016-03-01,308,17410,P84038,ASHVILLE SURGERY,4
1482.7,14L,2016-03-01,229,13777,P84039,THE RANGE MEDICAL CENTRE,4
1591.63,14L,2016-03-01,339,16197,P84040,CONRAN MEDICAL CENTRE,4
2411.81,14L,2016-03-01,510,27674,P84041,CORNERSTONE FAMILY PRACTICE,4
2298.68,14L,2016-03-01,445,24296,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
2814.31,14L,2016-03-01,563,30656,P84043,CORNISHWAY GROUP PRACTICE,4
1579.19,14L,2016-03-01,362,14109,P84045,THE PARK MEDICAL CENTRE,4
2506.75,14L,2016-03-01,440,22886,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
2820.69,14L,2016-03-01,321,14142,P84047,DROYLSDEN RD FAMILY PRACTICE,4
2005.24,14L,2016-03-01,447,17447,P84048,TREGENNA GROUP PRACTICE,4
6340.99,14L,2016-03-01,962,46770,P84049,THE AVENUE MEDICAL CENTRE,4
1942.23,14L,2016-03-01,346,18994,P84050,MOUNT ROAD SURGERY,4
1300.18,14L,2016-03-01,318,13018,P84051,EASTLANDS MEDICAL CENTRE,4
2059.23,14L,2016-03-01,321,14993,P84052,WEST GORTON MEDICAL PRACTICE,4
2406.09,14L,2016-03-01,523,28822,P84053,ASHCROFT SURGERY,4
1594.15,14L,2016-03-01,469,19967,P84054,WHITLEY ROAD MEDICAL CENTRE,4
847.53,14L,2016-03-01,179,7911,P84055,MERSEYBANK SURGERY,4
1278.54,14L,2016-03-01,267,14825,P84056,PRINCESS ROAD SURGERY,4
2643.72,14L,2016-03-01,471,26271,P84059,LIME SQUARE MEDICAL CENTRE,4
1195.54,14L,2016-03-01,270,12053,P84061,BROOKLANDS MEDICAL PRACTICE,4
657.4,14L,2016-03-01,142,5357,P84062,BROOKDALE SURGERY,4
910.98,14L,2016-03-01,178,7748,P84064,NEW ISLINGTON MEDICAL CENTRE,4
1252.62,14L,2016-03-01,253,14110,P84065,THE SINGH MEDICAL PRACTICE,4
1312.05,14L,2016-03-01,316,14271,P84066,DAVID MEDICAL CENTRE,4
1950.75,14L,2016-03-01,363,16634,P84067,HAZELDENE MEDICAL CENTRE,4
1771.14,14L,2016-03-01,358,17479,P84068,CHORLTON FAMILY PRACTICE,4
1165.94,14L,2016-03-01,299,14480,P84070,NEWTON HEATH MEDICAL CENTRE,4
985.75,14L,2016-03-01,241,9358,P84071,WILBRAHAM SURGERY,4
2708.29,14L,2016-03-01,583,33515,P84072,THE ROBERT DARBISHIRE PRACTICE,4
3365.02,14L,2016-03-01,496,29685,P84074,WELLFIELD MEDICAL CENTRE,4
272.42,14L,2016-03-01,79,3459,P84605,FERNCLOUGH SURGERY,4
1245.86,14L,2016-03-01,243,13276,P84611,"DR CHIU, KOH AND GAN",4
1077.79,14L,2016-03-01,263,16525,P84616,MANCHESTER MEDICAL,4
87.06,14L,2016-03-01,41,1527,P84623,ALEESHAN MEDICAL CENTRE,4
616.59,14L,2016-03-01,215,9223,P84626,WILMSLOW ROAD SURGERY,4
2382.29,14L,2016-03-01,347,14800,P84630,THE ARCH MEDICAL PRACTICE,4
885.99,14L,2016-03-01,154,6522,P84631,ARTANE MEDICAL CENTRE,4
636.56,14L,2016-03-01,133,7026,P84635,THE WHITSWOOD PRACTICE,4
992.37,14L,2016-03-01,173,8618,P84637,DR KHAN'S PRACTICE,4
179.25,14L,2016-03-01,52,2560,P84639,FALLOWFIELD MEDICAL CENTRE,4
1029.25,14L,2016-03-01,114,7661,P84640,QUEENS MEDICAL CENTRE,4
797.94,14L,2016-03-01,211,12344,P84644,PARKSIDE SURGERY,4
1768.72,14L,2016-03-01,365,17611,P84645,PARK VIEW MEDICAL CENTRE,4
1207.21,14L,2016-03-01,178,9349,P84650,THE ALEXANDRA PRACTICE,4
718.92,14L,2016-03-01,188,8968,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
2649.09,14L,2016-03-01,289,15364,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
1337.8,14L,2016-03-01,276,11716,P84663,THE NEVILLE FAMILY CENTRE,4
218.92,14L,2016-03-01,104,4001,P84665,AL-SHIFA MEDICAL CENTRE,4
1691.95,14L,2016-03-01,315,14087,P84669,CORNBROOK MEDICAL PRACTICE,4
1040.24,14L,2016-03-01,198,8669,P84672,WOODLANDS MEDICAL PRACTICE,4
2583.23,14L,2016-03-01,431,16953,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
554.53,14L,2016-03-01,154,10107,P84676,OSWALD ROAD MEDICAL PRACTICE,4
3639.7,14L,2016-03-01,853,41542,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
302.69,14L,2016-03-01,76,2901,P84679,WILLOWBANK SURGERY,4
388.42,14L,2016-03-01,131,5173,P84682,BURNAGE HEALTHCARE PRACTICE,4
1020.36,14L,2016-03-01,173,7191,P84683,THE DOC'S SURGERY,4
235.96,14L,2016-03-01,105,4323,P84684,JOLLY MEDICAL CENTRE,4
1211.68,14L,2016-03-01,206,13198,P84689,LONGSIGHT MEDICAL PRACTICE,4
659.82,14L,2016-03-01,189,6156,P84690,DAM HEAD MEDICAL CENTRE,4
1.14,14L,2016-03-01,1,100,P84696,COMMUNITY PAEDIATRICIANS,9
2809.43,14L,2016-03-01,784,33978,Y00707,PCEC,1
11.31,14L,2016-03-01,7,103,Y01249,BUCCLEUCH LODGE ICF,0
608.01,14L,2016-03-01,128,5829,Y01695,MP VICTORIA MILL,4
67.75,14L,2016-03-01,19,349,Y02210,INTERMEDIATE CARE,9
265.24,14L,2016-03-01,28,908,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
1186.39,14L,2016-03-01,151,8473,Y02325,CHARLESTOWN MD,4
945.98,14L,2016-03-01,55,7651,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
1508.33,14L,2016-03-01,225,17828,Y02520,SIMPSON MEDICAL PRACTICE,4
5860.58,14L,2016-03-01,971,71955,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
3883.16,14L,2016-03-01,930,42961,Y02849,CITY HEALTH CENTRE,4
2960.64,14L,2016-03-01,648,36539,Y02890,HAWTHORN MC,4
1709.88,14L,2016-03-01,252,18839,Y02960,NEW BANK HEALTH,4
222.38,14L,2016-03-01,9,1408,Y04084,PAHNT COMMUNITY SERVICES,9
129.15,14L,2016-03-01,2,500,Y04085,MFT CHILDRENS COMMUNITY SERVICES,9
17.6,14L,2016-03-01,5,262,Y04086,MFT ADULT COMMUNITY SERVICES,9
1.34,14L,2016-03-01,1,21,Y04380,CRISIS RESPONSE TEAM,9
1306.35,14L,2016-03-01,411,15229,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
30.9,14L,2016-03-01,4,343,Y04584,INTERMEDIATE CARE (THE PEELE),0
1298.49,14L,2016-03-01,285,16751,Y04605,SMGPF,9
0.91,14L,2016-03-01,1,8,Y04787,BEACON MEDICAL SERVICES LIMITED,9
409.53,14L,2016-03-01,63,4381,Y04983,NORTHERN HEALTH HUB 1,0
209.6,14L,2016-03-01,58,3233,Y05061,NORTHERN HEALTH GPPO HUB 3,0
80.43,14L,2016-03-01,13,917,Y05071,NORTHERN HEALTH GPPO HUB 2,0
28.05,14L,2016-03-01,9,375,Y05072,NORTHERN HEALTH GPPO HUB 4,0
925.73,14L,2016-03-01,221,13798,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
2567.82,14L,2016-04-01,496,23309,P84004,FIVE OAKS FAMILIY PRACTICE,4
558.36,14L,2016-04-01,162,6255,P84005,THE VALLANCE CENTRE,4
1871.26,14L,2016-04-01,290,13711,P84009,AILSA CRAIG MEDICAL CENTRE,4
1411.06,14L,2016-04-01,363,16231,P84010,THE BORCHARDT MEDICAL CENTRE,4
2925.0,14L,2016-04-01,611,27182,P84012,NORTHENDEN GROUP PRACTICE,4
1171.63,14L,2016-04-01,312,11356,P84014,RK MEDICAL PRACTICE,4
1762.95,14L,2016-04-01,400,20599,P84016,LEVENSHULME MEDICAL PRACTICE,4
2278.07,14L,2016-04-01,415,21127,P84017,LADYBARN GROUP PRACTICE,4
790.23,14L,2016-04-01,157,6181,P84018,MAULDETH MEDICAL CENTRE,4
5061.11,14L,2016-04-01,681,33220,P84019,VALENTINE MEDICAL CENTRE,4
2785.21,14L,2016-04-01,470,19327,P84020,PEEL HALL MEDICAL CENTRE,4
2898.05,14L,2016-04-01,484,19268,P84021,THE MAPLES MEDICAL CENTRE,4
1181.13,14L,2016-04-01,338,14211,P84022,KINGSWAY MEDICAL PRACTICE,4
1088.34,14L,2016-04-01,213,9276,P84023,SURREY LODGE PRACTICE,4
